publication_date;doi;bar;pie;hist;bardot;box;dot;violin;approp;flowno;flowyes;sciscore;ethics_label;ethics_title1;ethics_value1;ethics_title2;ethics_value2;ethics_title3;ethics_value3;label2;value2;label3;value3;label4;value4;label5;value5;label6;value6;label7;value7;label8;value8;limitations;jet_pages;trial_n_detected;is_modeling_paper;is_open_data;is_open_code;coi_statement;funding_statement;registration_statement;limitations_detected;has_jet_pages;randomization_detected;randomization_required;blinding_detected;blinding_required;ethics_statement_detected;ethics_statement_required;power_analysis_detected;power_analysis_required;sex_variable_detected;sex_variable_required;inclusion_criteria_detected;inclusion_criteria_required;attrition_detected;attrition_required;subject_demographics_detected;subject_demographics_required;cla_detected;cla_required;ethics_titles;has_consent;has_IRB;has_IRB_or_consent;is_animal_study;has_IRB_only
2022-04-22;10.1101/2022.04.21.22274150;0;0;0;0;0;0;0;0;0;0;6;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;The costs of NPIs were excluded as all vaccination strategies employed the same NPI regime (low NPI intensity) and would therefore not change the reported incremental cost-effectiveness ratios (ICERs). i.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;Primary analysis: We carry out an incremental analysis of four vaccination coverage scenarios deployed over an 18-month period (non-rapid deployment), starting at 0% coverage in September 2021 (Table 1): No vaccination (0% coverage), or 30%, 50% and 70% coverage of the population older than 18 years with prioritization of those aged 50 years and above (until 80% of those >50y old are fully vaccinated), then the remaining doses given to those 18-49y old). ii.;Randomization;The remaining doses will subsequently be randomly allocated to all 18-to 50-year-olds.;Blinding;notdetected.;Power Analysis;notdetected.;34;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-06;10.1101/2022.06.05.493249;0;0;0;0;0;0;0;0;0;0;2;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-22;10.1101/2022.06.21.22276720;0;0;0;0;0;0;0;0;0;0;2;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;This study included only records of children whose records that contained at least one dose of any pediatric vaccine reported, and excluded records that had incorrect dates of birth.;Attrition;"Statistical analysis: Two outcomes were assessed; Enrollment of children on the CANImmunize platform, which was assessed as the number of records created on CANImmunize; and the on-time completion rate of self-reported immunization series for pneumococcal vaccine.";Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;6;0;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-16;10.1101/2022.05.12.22274973;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Deaths with an unspecified setting were excluded across all the analysis.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;For this model, we used the municipality of death occurrence as a random intercept to account for intermunicipal variability in death registration in the model and to establish a hierarchical relationship between individual and municipal-level variables.;Blinding;notdetected.;Power Analysis;notdetected.;14;0;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-30;10.1101/2022.05.26.22275649;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-16;10.1101/2022.06.15.496220;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;The protocols and procedures were reviewed and approved by the Cornell University and Cayuga Medical Center Institutional Review Boards (IRB approval numbers 2101010049 and 0420EP, respectively).;IACUC;The study procedures were reviewed and approved by the Institutional Animal Care and Use Committee at the Cornell University (IACUC approval number 2020-0064).;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;Animals housing and experimental design: A total of twenty-four 24-40-month-old domestic cats (Felis catus) (four males and three females [n = 7] per inoculated group, and two males and one female [n = 3] for the control group) were obtained from Clinvet (Waverly, NY, USA).;Subject Demographics;Animals housing and experimental design: A total of twenty-four 24-40-month-old domestic cats (Felis catus) (four males and three females [n = 7] per inoculated group, and two males and one female [n = 3] for the control group) were obtained from Clinvet (Waverly, NY, USA).;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,IACUC,NA;FALSE;FALSE;FALSE;TRUE;FALSE
2022-05-11;10.1101/2022.05.10.490700;0;0;0;0;0;0;0;0;0;0;5;Ethics;IRB;Study design: This longitudinal study was reviewed and approved by the Kyoto University Graduate School and Faculty of Medicine, Ethics Committee (R0418).;Consent;At the time of enrollment, all donors provided written informed consent, in accordance with the Declaration of Helsinki.;NA;NA;Inclusion and Exclusion Criteria;Participants taking medications that may affect the immune system, including steroids or immunomodulatory drugs, were excluded.;Attrition;Six did not meet the eligibility criteria, and a total of 219 individuals consisting of 107 adults (aged less than 65 years, mainly workers in Kyoto University Hospital) and 112 elderly individuals (aged more than 65 years, mainly ordinary citizens) were enrolled in the study.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;"The parameters used were as follows: opt-SNE: max iterations = 1000, opt-SNE end = 5000, perplexity = 30, theta = 0.5, components = 2, random seed = 6925, verbosity = 25; FlowSOM: xdim = 10, ydim = 10, rien =10, comma-separated k values = 20, 25, and random seed = 6793.";Blinding;notdetected.;Power Analysis;notdetected.;11;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-16;10.1101/2022.05.12.22274989;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;The trial and the Investigational New Drug application were approved by the ethics committee of the Faculty of Medicine, Chulalongkorn University, Bangkok, and Thailand’s Food and Drug Administration, respectively.;Consent;All participants provided written informed consent.;NA;NA;Inclusion and Exclusion Criteria;The inclusion and exclusion criteria are shown in the Supplemental Table S1.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Trial Design: This phase 1, open-label, dose escalation study to evaluate safety and immunogenicity of ChulaCov19 vaccine enrolled healthy participants aged 18-55 (adults, n=36) followed by a cohort aged 56-75 (elderly, n=36).;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;6;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-23;10.1101/2022.05.23.493121;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;The study was performed in compliance with all relevant ethical regulations and the study protocols were approved by the Ethical Committee of the Canton Ticino (ECCT): CE-3428 and CE-3960.;Consent;Written informed consent was obtained from all participants, and all samples were coded to remove identifiers at the time of blood withdrawal.;NA;NA;Inclusion and Exclusion Criteria;Inclusion criteria for the hospitalized group were a SARS-CoV-2 positive nasopharyngeal swab test by real-time reverse transcription-polymerase chain reaction (RT-PCR) and age ≥18 years.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;All assays were done in triplicate, and for each well the migrated cells were counted at 100-fold magnification in 5 randomly selected high-power fields (5HPF).;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-19;10.1101/2022.05.17.22275154;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;Participant recruitment and study design: Women at two tertiary care hospitals were approached for enrollment in an Institutional Review Board (IRB)–approved (protocol #2020P003538) COVID-19 pregnancy biorepository study.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Eligible participants were identified by practitioners at the participating hospitals or were self-referred.;Attrition;notdetected.;Sex as a biological variable;Participant recruitment and study design: Women at two tertiary care hospitals were approached for enrollment in an Institutional Review Board (IRB)–approved (protocol #2020P003538) COVID-19 pregnancy biorepository study.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-04-16;10.1101/2022.04.11.22273702;0;0;0;0;0;0;0;0;0;0;2;Ethics;IRB;Ethics statement: In the Netherlands the study was submitted to the Medical Ethics Review Committee of the VU University Medical Centre (reference number 2020.255).;Consent;All the participants gave informed consent before they started the survey.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;Data collection: The B3 survey has been run since February 2014, with an overall response to date of over 97,000 women in 25 languages from 86 countries [15-19].;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;16;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-06-18;10.1101/2022.06.17.22276576;0;0;0;0;0;0;0;0;0;0;1;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;We define the first Ui, Personal Factor as:where wA is a weight factor for inhabitants of age, (A, i)≥ 65 years old, NA,iis the total number of people A, i ≥ 65, wI is a weight factor for an annual income, I, i ≤ $50,000, NI,i is the total number of people with I, i ≤ $50,000, and N0,i is the total number of people living in the region i.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-14;10.1101/2022.04.13.488236;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-12;10.1101/2022.05.12.491584;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-29;10.1101/2022.04.29.22274455;0;0;0;0;0;0;0;0;0;0;6;Ethics;Field Sample Permit;Ethics statement: The study was conducted under the legal mandate of the National Director of Public Health of Quebec under the Public Health Act and was also approved by the Research Ethics Board of the Centre hospitalier universitaire de Québec-Université Laval.;IRB;Ethics statement: The study was conducted under the legal mandate of the National Director of Public Health of Quebec under the Public Health Act and was also approved by the Research Ethics Board of the Centre hospitalier universitaire de Québec-Université Laval.;NA;NA;Inclusion and Exclusion Criteria;Those for whom SARS-CoV-2 reinfection was previously documented before December 26, 2021 and all specimens collected <90 days after a first positive specimen were excluded.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Study design: Test-negative design was conducted among community-dwelling residents ≥12-years-old in the province of Quebec, Canada with specimen collection between December 26 (epi-week 52), 2021 and March 12 (epi-week 10), 2022 tested for SARS-CoV-2 by nucleic acid amplification testing (NAAT).;Randomization;"Controls were SARS-CoV-2 test-negative during the study period; for individuals with multiple negative tests, a single negative specimen per individual was randomly selected.";Blinding;notdetected.;Power Analysis;notdetected.;8;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;Field Sample Permit,IRB,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-21;10.1101/2022.05.20.22275380;0;0;0;0;0;0;0;0;0;0;6;Ethics;IRB;Local ethical approval was given by the Hull York Medical School Ethics Committee (Reference 20 62).;Consent;Only participants who gave their active digital informed consent were allowed to complete the survey and memory quiz.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;First, we assessed the contributions of COVID status (x2 groups: non-COVID, COVID), symptoms (2 groups: symptoms, no symptoms), ongoing symptoms (2 groups: ongoing symptoms, no ongoing symptoms), age (8 groups: 18-24, 25-34, 35-44, 45-54, 55-64, 65-74, 75-84 and 85+) and gender (2 groups: female, male).;Subject Demographics;Anyone who was 18 years old and over was invited to complete the survey and memory quiz regardless of whether they had COVID-19.;Randomization;’ The animal category was presented first to encourage participants to engage with the memory task, followed by either the number or fruit categories (randomised).;Blinding;notdetected.;Power Analysis;notdetected.;26;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-14;10.1101/2022.04.13.488249;0;0;0;0;0;0;0;0;0;0;6;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;Briefly, the male reconstruction consists of 81,094 reactions and 56,452 metabolites distributed across 28 organs.;Subject Demographics;notrequired.;Randomization;To test whether the prediction accuracy was statistically significant, we chose 1,000,000 random sets of 103 metabolites and their predictions from the 1,033 blood metabolites and compared them with the measured changes.;Blinding;notdetected.;Power Analysis;notdetected.;3;0;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-18;10.1101/2022.04.18.488633;0;0;0;0;0;0;0;0;0;0;4;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;Half of the depleted interactions are highly depleting (50%), whereas the other half was randomly selected (by using the default_rng function of the NumPy package, with seed=123).;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-28;10.1101/2022.04.27.22274400;0;0;0;0;0;0;0;0;0;0;2;Ethics;IRB;Using descriptive time series plots we visually compare how our NLP derived primary care COVID-19 positivity series correlates with other known COVID-19 time series externally derived from Toronto Public Health, including: 1) lab confirmed COVID-19 cases, 2) COVID-19 hospitalizations, 3) COVID-19 ICU admissions, and 4) COVID-19 intubations [Toronto Public Health, 2022]. 2.5 Ethics: This study received ethics approval from North York General Hospital Research Ethics Board (REB ID: NYGH 20-0014).;NA;NA;NA;NA;Inclusion and Exclusion Criteria;We exclude patients if they are missing age, sex, or postal code.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;12;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-06-06;10.1101/2022.06.05.494856;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;43;0;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
