"pmcid";"pmid";"doi";"file_path_PMC";"pdf_file_path_PMC";"year";"type";"ISSN";"eISSN";"FoR_col";"FoR";"FoR_category";"approp";"bar";"bardot";"box";"dot";"flowno";"flowyes";"hist";"other";"pie";"text";"violin";"pdf_downloaded"
"PMC3225402";"22074250";"10.1186/1475-2875-10-340";"oa_package/69/02/PMC3225402.tar.gz";NA;"2011";"research-article";NA;"1475-2875";"FoR_2";"1108";"1108 - Medical Microbiology";"3";"0";"0";"0";"0";"1";"0";"0";"2";"0";"4";"0";TRUE
"PMC3476394";"22682525";"10.1186/1472-6963-12-153";"oa_package/ad/f3/PMC3476394.tar.gz";NA;"2012";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"6";"0";TRUE
"PMC4932164";"27418712";"10.1155/2016/4250480";"oa_package/8f/54/PMC4932164.tar.gz";NA;"2016";"research-article";"0278-0240";"1875-8630";"FoR_1";"1116";"1116 - Medical Physiology";"0";"0";"0";"0";"2";"1";"0";"0";"3";"0";"4";"0";TRUE
"PMC5387258";"28400961";"10.1186/s40557-017-0166-z";"oa_package/9d/10/PMC5387258.tar.gz";NA;"2017";"research-article";NA;"2052-4374";"FoR_1";"1106";"1106 - Human Movement and Sports Science";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"5";"0";TRUE
"PMC3654629";"23710465";"10.1155/2013/939460";"oa_package/48/ec/PMC3654629.tar.gz";NA;"2013";"research-article";"2314-6133";"2314-6141";"FoR_1";"0600";"0600 - Biological Sciences";"1";"1";"0";"0";"0";"2";"0";"0";"3";"0";"6";"0";TRUE
"PMC7720570";"33372632";"10.1186/s13040-020-00230-x";"oa_package/68/c0/PMC7720570.tar.gz";NA;"2020";"research-article";NA;"1756-0381";"FoR_1";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"10";"0";TRUE
"PMC4355365";"25811130";"10.1186/s13075-015-0532-6";"oa_package/17/bb/PMC4355365.tar.gz";NA;"2015";"research-article";"1478-6354";"1478-6362";"FoR_1";"1107";"1107 - Immunology";"0";"4";"0";"0";"0";"1";"0";"0";"1";"0";"5";"0";TRUE
"PMC7023784";"32059640";"10.1186/s12864-020-6549-5";"oa_package/9b/51/PMC7023784.tar.gz";NA;"2020";"research-article";NA;"1471-2164";"FoR_1";"0600";"0600 - Biological Sciences";"1";"0";"0";"0";"0";"1";"0";"0";"5";"0";"11";"0";TRUE
"PMC6546266";"31166415";"10.1590/1678-7757-2018-0700";"oa_package/40/5b/PMC6546266.tar.gz";NA;"2019";"research-article";"1678-7757";"1678-7765";"FoR_1";"1105";"1105 - Dentistry";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"5";"0";TRUE
"PMC3481436";"23134700";"10.1186/1471-2164-13-S6-S21";"oa_package/60/85/PMC3481436.tar.gz";NA;"2012";"research-article";NA;"1471-2164";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"4";"0";TRUE
"PMC3547801";"23151213";"10.1186/1472-6963-12-397";"oa_package/7e/b9/PMC3547801.tar.gz";NA;"2012";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"8";"0";TRUE
"PMC6351898";"30338668";"10.1002/ehf2.12369";"oa_package/0b/ca/PMC6351898.tar.gz";"oa_pdf/0b/ca/EHF2-6-111.PMC6351898.pdf";"2018";"research-article";NA;"2055-5822";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"2";"0";"0";"0";"0";"1";"0";"0";"0";"1";"8";"0";TRUE
"PMC6950556";"31912742";"10.1177/1073274819891442";"oa_package/a5/ea/PMC6950556.tar.gz";NA;"2020";"research-article";"1073-2748";"1526-2359";"FoR_1";"1112";"1112 - Oncology and Carcinogenesis";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"11";"0";TRUE
"PMC6668343";"30578417";"10.1038/s41588-018-0281-y";"oa_package/82/8a/PMC6668343.tar.gz";NA;"2019";"research-article";"1061-4036";"1546-1718";"FoR_1";"0600";"0600 - Biological Sciences";"2";"0";"0";"0";"0";"1";"0";"0";"1";"0";"28";"0";TRUE
"PMC5532243";"28751751";"10.1038/s41598-017-07139-2";"oa_package/9a/e6/PMC5532243.tar.gz";NA;"2017";"research-article";NA;"2045-2322";"FoR_1";"MD";"MD - Multidisciplinary";"0";"0";"0";"0";"0";"1";"0";"0";"5";"0";"6";"0";TRUE
"PMC6589966";"31259186";"10.1177/2325967119851472";"oa_package/cc/e9/PMC6589966.tar.gz";"oa_pdf/cc/e9/10.1177_2325967119851472.PMC6589966.pdf";"2019";"research-article";NA;"2325-9671";"FoR_1";"1106";"1106 - Human Movement and Sports Science";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"4";"0";TRUE
"PMC4914609";"26365680";"10.1016/j.virusres.2015.09.006";"oa_package/88/08/PMC4914609.tar.gz";NA;"2016";"research-article";"0168-1702";"1872-7492";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"12";"0";TRUE
"PMC5935929";"29728147";"10.1186/s12913-018-3085-y";"oa_package/dd/9f/PMC5935929.tar.gz";NA;"2018";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"6";"0";TRUE
"PMC4644547";"26609197";"10.1155/2015/205054";"oa_package/2b/6f/PMC4644547.tar.gz";NA;"2015";"research-article";"0962-9351";"1466-1861";"FoR_1";"1107";"1107 - Immunology";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"8";"0";TRUE
"PMC4709600";"26839533";"10.1155/2016/4835932";"oa_package/5e/40/PMC4709600.tar.gz";NA;"2016";"research-article";"1687-5265";"1687-5273";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"1";"0";"0";"5";"0";"9";"0";TRUE
"PMC4052549";NA;"10.3390/ph4010187";"oa_package/22/74/PMC4052549.tar.gz";NA;"2011";"research-article";NA;"1424-8247";"FoR_1";"1115";"1115 - Pharmacology and Pharmaceutical Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"11";"0";TRUE
"PMC3522063";"23148822";"10.1186/1745-6215-13-207";"oa_package/7c/d4/PMC3522063.tar.gz";NA;"2012";"research-article";NA;"1745-6215";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"13";"0";TRUE
"PMC5088315";"27830157";"10.1155/2016/4353956";"oa_package/86/a6/PMC5088315.tar.gz";NA;"2016";"research-article";"2314-6745";"2314-6753";"FoR_1";"1116";"1116 - Medical Physiology";"0";"0";"0";"0";"0";"3";"0";"0";"3";"0";"11";"0";TRUE
"PMC7462038";"32233732";"10.1089/neu.2019.6962";"oa_package/31/dc/PMC7462038.tar.gz";NA;"2020";"research-article";"0897-7151";"1557-9042";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"9";"0";TRUE
"PMC2848195";"20211003";"10.1186/1752-0509-4-20";"oa_package/dd/56/PMC2848195.tar.gz";NA;"2010";"research-article";NA;"1752-0509";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"0";"0";"0";"0";"2";"0";"0";"3";"0";"12";"0";TRUE
"PMC4675767";"26350238";"10.1007/s40121-015-0076-8";"oa_package/ce/d3/PMC4675767.tar.gz";"oa_pdf/ce/d3/40121_2015_Article_76.PMC4675767.pdf";"2015";"research-article";"2193-8229";"2193-6382";"FoR_1";"1107";"1107 - Immunology";"5";"0";"0";"0";"0";"2";"0";"0";"1";"0";"21";"0";TRUE
"PMC4815130";"27036224";"10.1186/s12903-016-0200-5";"oa_package/90/31/PMC4815130.tar.gz";NA;"2016";"research-article";NA;"1472-6831";"FoR_1";"1105";"1105 - Dentistry";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"13";"0";TRUE
"PMC5695246";"29158994";"10.7717/peerj.4073";"oa_package/f5/7c/PMC5695246.tar.gz";NA;"2017";"research-article";NA;"2167-8359";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"7";"0";TRUE
"PMC5761717";"29249435";"10.1016/j.ijcard.2017.10.082";"oa_package/b6/26/PMC5761717.tar.gz";NA;"2018";"research-article";"0167-5273";"1874-1754";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"5";"0";TRUE
"PMC2827472";"20044945";"10.1186/1472-6963-10-1";"oa_package/58/50/PMC2827472.tar.gz";NA;"2010";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"5";"0";TRUE
"PMC7160482";"32073753";"10.1002/ehf2.12612";"oa_package/4d/75/PMC7160482.tar.gz";"oa_pdf/4d/75/EHF2-7-737.PMC7160482.pdf";"2020";"research-article";NA;"2055-5822";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"9";"0";TRUE
"PMC3059299";"21356056";"10.1186/1472-6963-11-49";"oa_package/63/cc/PMC3059299.tar.gz";NA;"2011";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"7";"0";TRUE
"PMC5016887";"27612563";"10.1186/s12859-016-1233-0";"oa_package/5c/c5/PMC5016887.tar.gz";NA;"2016";"research-article";NA;"1471-2105";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"2";"0";"1";"0";"1";"1";"0";"9";"0";TRUE
"PMC7384126";"32519354";"10.1002/ajb2.1479";"oa_package/5e/15/PMC7384126.tar.gz";"oa_pdf/5e/15/AJB2-107-895.PMC7384126.pdf";"2020";"research-article";"0002-9122";"1537-2197";"FoR_1";"0603";"0603 - Evolutionary Biology";"0";"0";"0";"2";"0";"1";"0";"1";"4";"0";"7";"0";TRUE
"PMC6972796";"31988721";"10.1002/ece3.5884";"oa_package/af/69/PMC6972796.tar.gz";NA;"2019";"research-article";NA;"2045-7758";"FoR_1";"0603";"0603 - Evolutionary Biology";"1";"0";"0";"0";"0";"1";"0";"1";"2";"0";"6";"0";TRUE
"PMC6972832";"31988735";"10.1002/ece3.5906";"oa_package/5d/c3/PMC6972832.tar.gz";NA;"2019";"research-article";NA;"2045-7758";"FoR_1";"0603";"0603 - Evolutionary Biology";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"6";"0";TRUE
"PMC3986277";"24748807";"10.2147/JAA.S59386";"oa_package/a2/4c/PMC3986277.tar.gz";"oa_pdf/a2/4c/jaa-7-031.PMC3986277.pdf";"2014";"research-article";NA;"1178-6965";"FoR_1";"1107";"1107 - Immunology";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"18";"0";TRUE
"PMC3072026";"21368761";"10.1038/nature09878";"oa_package/db/a9/PMC3072026.tar.gz";NA;"2011";"research-article";"0028-0836";"1476-4687";"FoR_1";"MD";"MD - Multidisciplinary";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"9";"0";TRUE
"PMC4566493";"26357928";"10.1186/s13063-015-0907-7";"oa_package/77/3f/PMC4566493.tar.gz";NA;"2015";"research-article";NA;"1745-6215";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"7";"0";TRUE
"PMC5902947";"29661178";"10.1186/s12884-018-1714-4";"oa_package/41/3f/PMC5902947.tar.gz";NA;"2018";"research-article";NA;"1471-2393";"FoR_2";"1114";"1114 - Paediatrics and Reproductive Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"6";"0";TRUE
"PMC4702773";"26450962";"10.1093/nar/gkv1029";"oa_package/5e/11/PMC4702773.tar.gz";NA;"2016";"research-article";"0305-1048";"1362-4962";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";TRUE
"PMC4537944";"26055792";"10.1152/ajpheart.00175.2015";"oa_package/15/93/PMC4537944.tar.gz";NA;"2015";"research-article";"0363-6135";"1522-1539";"FoR_1";"0606";"0606 - Physiology";"0";"2";"0";"1";"1";"1";"0";"1";"4";"0";"5";"0";TRUE
"PMC3830930";"22048224";"10.1038/clpt.2011.178";"oa_package/73/57/PMC3830930.tar.gz";NA;"2012";"research-article";"0009-9236";"1532-6535";"FoR_1";"1115";"1115 - Pharmacology and Pharmaceutical Sciences";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"14";"0";TRUE
"PMC5983379";"29617674";"10.1016/j.celrep.2018.03.030";"oa_package/dc/f8/PMC5983379.tar.gz";"oa_pdf/dc/f8/nihms958970.PMC5983379.pdf";"2018";"research-article";NA;"2211-1247";"FoR_2";"1116";"1116 - Medical Physiology";"0";"5";"0";"0";"0";"1";"0";"0";"0";"0";"19";"0";TRUE
"PMC5841608";"29166598";"10.1016/j.celrep.2017.10.098";"oa_package/b4/65/PMC5841608.tar.gz";"oa_pdf/b4/65/nihms917694.PMC5841608.pdf";"2017";"research-article";NA;"2211-1247";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"4";"0";"0";"0";"1";"0";"1";"0";"0";"14";"0";TRUE
"PMC7719494";"33312193";"10.1155/2020/8896570";"oa_package/ba/dc/PMC7719494.tar.gz";NA;"2020";"research-article";"1687-5265";"1687-5273";"FoR_1";"1109";"1109 - Neurosciences";"2";"0";"0";"0";"0";"1";"0";"0";"5";"0";"6";"0";TRUE
"PMC4240827";"25407349";"10.1186/1471-2318-14-116";"oa_package/4f/fe/PMC4240827.tar.gz";NA;"2014";"research-article";NA;"1471-2318";"FoR_1";"1106";"1106 - Human Movement and Sports Science";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";TRUE
"PMC4847956";"27065364";"10.1038/nn.4282";"oa_package/77/03/PMC4847956.tar.gz";NA;"2016";"research-article";"1097-6256";"1546-1726";"FoR_1";"1109";"1109 - Neurosciences";"0";"1";"0";"2";"1";"4";"0";"0";"0";"0";"14";"0";TRUE
"PMC4425167";"25867950";"10.3390/nu7042687";"oa_package/1b/8c/PMC4425167.tar.gz";NA;"2015";"research-article";NA;"2072-6643";"FoR_1";"1111";"1111 - Nutrition and Dietetics";"0";"4";"0";"0";"4";"1";"0";"0";"2";"0";"12";"0";TRUE
"PMC6361366";"30815277";"10.1136/bmjsem-2018-000465";"oa_package/11/2f/PMC6361366.tar.gz";"oa_pdf/11/2f/bmjsem-2018-000465.PMC6361366.pdf";"2019";"research-article";NA;"2055-7647";"FoR_1";"1106";"1106 - Human Movement and Sports Science";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"6";"0";TRUE
"PMC7172205";"24472436";"10.1016/j.ypmed.2014.01.015";"oa_package/ce/88/PMC7172205.tar.gz";NA;"2014";"research-article";"0091-7435";"1096-0260";"FoR_1";"1106";"1106 - Human Movement and Sports Science";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"0";TRUE
"PMC6862659";"31671662";"10.3390/ijerph16214212";"oa_package/c9/2f/PMC6862659.tar.gz";NA;"2019";"research-article";"1661-7827";"1660-4601";"FoR_1";"MD";"MD - Multidisciplinary";"0";"0";"0";"0";"0";"3";"0";"0";"3";"0";"16";"0";TRUE
"PMC5345530";"28326253";"10.15586/jkcvhl.2014.19";"oa_package/0d/6e/PMC5345530.tar.gz";NA;"2014";"research-article";NA;"2203-5826";"FoR_1";NA;NA;"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"12";"0";TRUE
"PMC6090835";"30081933";"10.1186/s13063-018-2770-9";"oa_package/5d/e7/PMC6090835.tar.gz";NA;"2018";"research-article";NA;"1745-6215";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"11";"0";TRUE
"PMC3228684";"22190854";"10.1155/2011/489265";"oa_package/39/94/PMC3228684.tar.gz";NA;"2011";"research-article";"1110-7243";"1110-7251";"FoR_1";"0600";"0600 - Biological Sciences";"0";"1";"0";"0";"1";"1";"0";"0";"4";"0";"5";"1";TRUE
"PMC4830309";"25963350";"10.4103/0366-6999.156773";"oa_package/d6/d5/PMC4830309.tar.gz";"oa_pdf/d6/d5/CMJ-128-1314.PMC4830309.pdf";"2015";"research-article";"0366-6999";"2542-5641";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"0";TRUE
"PMC3517253";"23243432";"10.1155/2012/184346";"oa_package/e7/3a/PMC3517253.tar.gz";NA;"2012";"research-article";"1741-427X";"1741-4288";"FoR_1";"1104";"1104 - Complementary and Alternative Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"5";"0";TRUE
"PMC3668289";"23819614";"10.1186/1472-6963-13-S2-S7";"oa_package/b9/09/PMC3668289.tar.gz";NA;"2013";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"8";"0";TRUE
"PMC4542047";"26260158";"10.1186/s12913-015-0979-9";"oa_package/17/9d/PMC4542047.tar.gz";NA;"2015";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";TRUE
"PMC3530928";"21874023";"10.1038/ni.2087";"oa_package/14/e6/PMC3530928.tar.gz";NA;"2011";"research-article";"1529-2908";"1529-2916";"FoR_1";"1107";"1107 - Immunology";"0";"1";"0";"0";"5";"1";"0";"1";"0";"0";"19";"0";TRUE
"PMC3515867";"23230430";"10.3389/fendo.2012.00154";"oa_package/e0/99/PMC3515867.tar.gz";NA;"2012";"research-article";NA;"1664-2392";"FoR_1";"1111";"1111 - Nutrition and Dietetics";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"12";"0";TRUE
"PMC6451231";"30953543";"10.1186/s13063-019-3254-2";"oa_package/48/16/PMC6451231.tar.gz";NA;"2019";"research-article";NA;"1745-6215";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"14";"0";TRUE
"PMC6985984";"32158242";"10.2147/DMSO.S232279";"oa_package/36/fa/PMC6985984.tar.gz";"oa_pdf/36/fa/dmso-13-185.PMC6985984.pdf";"2020";"research-article";NA;"1178-7007";"FoR_1";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"4";"0";"0";"0";"1";"0";"0";"1";"0";"7";"0";TRUE
"PMC3280156";"22221670";"10.1186/1471-2431-12-2";"oa_package/e6/92/PMC3280156.tar.gz";NA;"2012";"research-article";NA;"1471-2431";"FoR_1";"1114";"1114 - Paediatrics and Reproductive Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";TRUE
"PMC3432871";"22969715";"10.3389/fnhum.2012.00248";"oa_package/51/a5/PMC3432871.tar.gz";NA;"2012";"research-article";NA;"1662-5161";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"5";"0";TRUE
"PMC2952298";"20953424";"10.1155/2011/317090";"oa_package/28/b8/PMC2952298.tar.gz";NA;"2011";"research-article";"1741-427X";"1741-4288";"FoR_1";"1104";"1104 - Complementary and Alternative Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"9";"0";TRUE
"PMC5714573";"24036858";"10.1120/jacmp.v14i5.4252";"oa_package/27/eb/PMC5714573.tar.gz";NA;"2013";"research-article";NA;"1526-9914";"FoR_1";"1116";"1116 - Medical Physiology";"0";"0";"0";"0";"0";"1";"0";"1";"3";"0";"4";"0";TRUE
"PMC3433151";"22966478";"10.1155/2012/920953";"oa_package/16/0a/PMC3433151.tar.gz";NA;"2012";"research-article";"2090-8083";"2042-0080";"FoR_2";"1109";"1109 - Neurosciences";"0";"1";"0";"0";"0";"1";"0";"0";"9";"0";"4";"0";TRUE
"PMC3477275";"23042150";"10.1038/ni.2427";"oa_package/c7/92/PMC3477275.tar.gz";NA;"2012";"research-article";"1529-2908";"1529-2916";"FoR_1";"1107";"1107 - Immunology";"0";"5";"0";"0";"0";"2";"0";"0";"1";"0";"15";"0";TRUE
"PMC7138672";"32284630";"10.1093/biosci/biz166";"oa_package/a5/1c/PMC7138672.tar.gz";"oa_pdf/a5/1c/biz166.PMC7138672.pdf";"2020";"research-article";"0006-3568";"1525-3244";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"1";"0";"3";"0";"13";"0";TRUE
"PMC3689522";"23793145";"10.1107/S0907444912048524";"oa_package/f7/bc/PMC3689522.tar.gz";NA;"2013";"research-article";"0907-4449";"1399-0047";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"4";"0";TRUE
"PMC5098276";"27821074";"10.1186/s12864-016-3151-y";"oa_package/4e/d3/PMC5098276.tar.gz";NA;"2016";"research-article";NA;"1471-2164";"FoR_1";"0600";"0600 - Biological Sciences";"3";"1";"0";"0";"0";"4";"0";"0";"3";"0";"5";"0";TRUE
"PMC6289054";"30089260";"10.1016/j.celrep.2018.07.010";"oa_package/db/b5/PMC6289054.tar.gz";"oa_pdf/db/b5/nihms-997508.PMC6289054.pdf";"2018";"research-article";NA;"2211-1247";"FoR_2";"1116";"1116 - Medical Physiology";"1";"6";"0";"0";"0";"1";"0";"0";"0";"0";"19";"0";TRUE
"PMC5808648";"28582495";"10.1093/femspd/ftx055";"oa_package/08/cf/PMC5808648.tar.gz";"oa_pdf/08/cf/ftx055.PMC5808648.pdf";"2017";"research-article";NA;"2049-632X";"FoR_3";"1108";"1108 - Medical Microbiology";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"6";"0";TRUE
"PMC3771236";"24039645";"10.2174/1874434601307010133";"oa_package/d7/db/PMC3771236.tar.gz";"oa_pdf/d7/db/TONURSJ-7-133.PMC3771236.pdf";"2013";"research-article";NA;"1874-4346";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"6";"0";TRUE
"PMC4223986";"25381433";"10.1093/jxb/eru232";"oa_package/36/e0/PMC4223986.tar.gz";NA;"2014";"research-article";"0022-0957";"1460-2431";"FoR_1";"0604";"0604 - Genetics";"0";"3";"0";"0";"0";"1";"0";"0";"3";"0";"6";"0";TRUE
"PMC2811008";"19892826";"10.1093/nar/gkp883";"oa_package/65/bb/PMC2811008.tar.gz";"oa_pdf/65/bb/gkp883.PMC2811008.pdf";"2010";"research-article";"0305-1048";"1362-4962";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"9";"0";TRUE
"PMC6911101";"31836728";"10.1038/s41598-019-55320-6";"oa_package/24/d1/PMC6911101.tar.gz";NA;"2019";"research-article";NA;"2045-2322";"FoR_1";"MD";"MD - Multidisciplinary";"0";"0";"0";"0";"0";"2";"0";"0";"6";"0";"8";"0";TRUE
"PMC7019557";"31878004";"10.3390/nu12010048";"oa_package/46/17/PMC7019557.tar.gz";NA;"2019";"research-article";NA;"2072-6643";"FoR_1";"1111";"1111 - Nutrition and Dietetics";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"13";"0";TRUE
"PMC6602991";"31102201";"10.1007/s12325-019-00966-x";"oa_package/b9/86/PMC6602991.tar.gz";"oa_pdf/b9/86/12325_2019_Article_966.PMC6602991.pdf";"2019";"research-article";"0741-238X";"1865-8652";"FoR_1";"1115";"1115 - Pharmacology and Pharmaceutical Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"7";"0";TRUE
"PMC2802660";"19966801";"10.1038/nsmb.1687";"oa_package/a4/9f/PMC2802660.tar.gz";NA;"2010";"research-article";"1545-9993";"1545-9985";"FoR_1";"0600";"0600 - Biological Sciences";"1";"1";"0";"0";"0";"1";"0";"1";"2";"0";"15";"0";TRUE
"PMC4108870";"25080176";"10.1186/1742-4682-11-S1-S4";"oa_package/4c/4e/PMC4108870.tar.gz";NA;"2014";"research-article";NA;"1742-4682";"FoR_1";"0600";"0600 - Biological Sciences";"2";"1";"0";"0";"0";"1";"0";"2";"3";"0";"9";"0";TRUE
"PMC4964929";"25684404";"10.1111/scs.12195";"oa_package/8c/72/PMC4964929.tar.gz";NA;"2015";"research-article";"0283-9318";"1471-6712";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"16";"0";TRUE
"PMC4863105";"27239215";"10.1155/2016/9025036";"oa_package/22/a4/PMC4863105.tar.gz";NA;"2016";"research-article";"1741-427X";"1741-4288";"FoR_1";"1104";"1104 - Complementary and Alternative Medicine";"1";"0";"0";"0";"0";"1";"0";"0";"8";"0";"9";"0";TRUE
"PMC3538717";"23241305";"10.1186/1471-2296-13-120";"oa_package/22/c8/PMC3538717.tar.gz";NA;"2012";"research-article";NA;"1471-2296";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";TRUE
"PMC6085226";"29789244";"10.1016/j.esxm.2018.04.003";"oa_package/0a/69/PMC6085226.tar.gz";"oa_pdf/0a/69/main.PMC6085226.pdf";"2018";"research-article";NA;"2050-1161";"FoR_1";"1114";"1114 - Paediatrics and Reproductive Medicine";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"0";TRUE
"PMC5983832";"29762529";"10.3390/ijms19051471";"oa_package/06/9b/PMC5983832.tar.gz";NA;"2018";"research-article";NA;"1422-0067";"FoR_1";"0604";"0604 - Genetics";"3";"2";"0";"0";"0";"1";"0";"0";"2";"0";"10";"0";TRUE
"PMC6166123";"30319368";"10.3389/fnbeh.2018.00217";"oa_package/a8/a4/PMC6166123.tar.gz";NA;"2018";"research-article";NA;"1662-5153";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"9";"0";TRUE
"PMC5382193";"28428750";"10.3389/fninf.2017.00024";"oa_package/25/80/PMC5382193.tar.gz";NA;"2017";"research-article";NA;"1662-5196";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"1";"0";"0";"6";"0";"7";"0";TRUE
"PMC5937989";"28714979";"10.1038/ni.3795";"oa_package/49/49/PMC5937989.tar.gz";NA;"2017";"research-article";"1529-2908";"1529-2916";"FoR_1";"1107";"1107 - Immunology";"1";"1";"4";"0";"3";"1";"0";"2";"0";"1";"21";"0";TRUE
"PMC4519936";"26184186";"10.3390/ijms160716017";"oa_package/8d/d6/PMC4519936.tar.gz";NA;"2015";"research-article";NA;"1422-0067";"FoR_1";"0604";"0604 - Genetics";"4";"0";"0";"0";"0";"1";"0";"1";"3";"0";"8";"0";TRUE
"PMC7039109";"32127794";"10.3389/fmicb.2020.00216";"oa_package/2f/ba/PMC7039109.tar.gz";NA;"2020";"research-article";NA;"1664-302X";"FoR_1";"0605";"0605 - Microbiology";"0";"1";"0";"0";"0";"2";"0";"0";"7";"0";"7";"0";TRUE
"PMC4863462";"26348595";"10.1038/gt.2015.93";"oa_package/60/22/PMC4863462.tar.gz";NA;"2016";"research-article";"0969-7128";"1476-5462";"FoR_1";"0600";"0600 - Biological Sciences";"1";"1";"0";"0";"0";"3";"0";"0";"0";"0";"15";"0";TRUE
